building_number,room,building_name,day_of_week,hour,has_schedule_class,actual_status
502,30,מ.ישראל,0,14,0,FREE
504,63,מ.ישראל,0,19,0,BUSY
504,63,מ.ישראל,0,8,0,BUSY
507,13,מ.ישראל,0,17,0,FREE
507,13,מ.ישראל,0,12,0,BUSY
507,105,מ.ישראל,0,8,0,BUSY
507,105,מ.ישראל,0,15,0,FREE
604,103,מ.ישראל,0,15,1,BUSY
604,103,מ.ישראל,0,16,1,BUSY
410,26,יהדות,0,17,0,FREE
410,26,יהדות,0,13,1,BUSY
410,6,יהדות,0,12,0,BUSY
410,6,יהדות,0,11,0,FREE
404,66,יהדות,0,12,0,FREE
404,66,יהדות,0,18,0,FREE
605,64,מ.ישראל,0,10,1,BUSY
605,64,מ.ישראל,0,17,0,FREE
505,64,מ.ישראל,0,8,0,FREE
505,64,מ.ישראל,0,10,0,FREE
403,115,יהדות,0,11,0,FREE
403,115,יהדות,0,17,0,FREE
404,67,יהדות,0,11,0,FREE
404,67,יהדות,0,9,0,FREE
1005,111,רוח,0,16,0,FREE
1005,111,רוח,0,8,0,FREE
1004,305,רוח,0,11,1,BUSY
1004,305,רוח,0,16,0,FREE
404,101,יהדות,0,16,1,FREE
404,101,יהדות,0,17,1,BUSY
1002,305,רוח,0,19,0,FREE
1002,305,רוח,0,9,0,FREE
504,208,מ.ישראל,0,18,0,FREE
504,208,מ.ישראל,0,17,0,FREE
211,112,טבע,0,19,1,BUSY
211,112,טבע,0,14,1,BUSY
305,63,משפטים,0,13,0,BUSY
305,63,משפטים,0,10,0,FREE
306,112,משפטים,0,12,0,FREE
306,112,משפטים,0,16,0,FREE
211,106,טבע,0,11,0,FREE
211,106,טבע,0,18,0,BUSY
207,201,טבע,0,15,0,FREE
207,201,טבע,0,13,1,BUSY
305,101,משפטים,0,13,0,BUSY
305,101,משפטים,0,17,0,FREE
403,61,יהדות,0,8,0,FREE
403,61,יהדות,0,16,0,FREE
202,202,טבע,0,19,1,BUSY
202,202,טבע,0,18,1,BUSY
203,106,טבע,0,19,0,FREE
203,106,טבע,0,9,0,BUSY
203,112,טבע,0,10,0,FREE
203,112,טבע,0,12,0,FREE
105,112,סטודנטים,0,17,0,BUSY
105,112,סטודנטים,0,15,0,FREE
207,6,טבע,0,13,0,BUSY
207,6,טבע,0,10,0,FREE
207,4,טבע,0,19,0,FREE
207,4,טבע,0,9,1,BUSY
207,101,טבע,0,10,0,BUSY
207,101,טבע,0,8,0,BUSY
604,6,מ.ישראל,0,19,0,BUSY
604,6,מ.ישראל,0,17,0,BUSY
211,22,nan,0,16,1,BUSY
211,22,nan,0,11,1,BUSY
211,4,טבע,0,11,0,FREE
211,4,טבע,0,17,0,BUSY
507,7,מ.ישראל,0,8,0,BUSY
507,7,מ.ישראל,0,19,1,BUSY
1401,3,nan,0,14,1,BUSY
1401,3,nan,0,19,1,BUSY
905,63,חברה,0,10,1,BUSY
905,63,חברה,0,13,1,BUSY
901,61,חברה,0,16,1,BUSY
901,61,חברה,0,12,1,BUSY
403,69,מינץ,0,12,1,FREE
403,69,מינץ,0,11,1,FREE
1401,63,nan,0,17,0,FREE
1401,63,nan,0,18,0,FREE
1401,1,nan,0,9,1,BUSY
1401,1,nan,0,18,0,FREE
507,1,מ.ישראל,0,12,1,BUSY
507,1,מ.ישראל,0,17,1,FREE
905,62,חברה,0,13,1,BUSY
905,62,חברה,0,10,0,BUSY
504,10,מ.ישראל,0,18,0,FREE
504,10,מ.ישראל,0,12,0,FREE
505,202,מ.ישראל,0,10,0,FREE
505,202,מ.ישראל,0,16,0,BUSY
1002,102,רוח,0,18,1,BUSY
1002,102,רוח,0,10,0,BUSY
410,226,יהדות,0,18,0,FREE
410,226,יהדות,0,12,1,BUSY
410,225,יהדות,0,12,0,FREE
410,225,יהדות,0,10,0,BUSY
1004,407,רוח,0,9,0,FREE
1004,407,רוח,0,16,0,FREE
1004,402,רוח,0,9,0,FREE
1004,402,רוח,0,16,0,FREE
505,65,מ.ישראל,0,19,1,BUSY
505,65,מ.ישראל,0,14,0,BUSY
505,204,מ.ישראל,0,13,0,BUSY
505,204,מ.ישראל,0,17,0,BUSY
304,1,משפטים,0,19,1,BUSY
304,1,משפטים,0,9,1,BUSY
605,63,מ.ישראל,0,10,0,BUSY
605,63,מ.ישראל,0,13,0,BUSY
305,10,משפטים,0,10,1,BUSY
305,10,משפטים,0,15,1,FREE
304,61,משפטים,0,11,0,FREE
304,61,משפטים,0,16,0,BUSY
604,202,מ.ישראל,0,13,0,FREE
604,202,מ.ישראל,0,17,0,BUSY
211,25,nan,0,9,1,FREE
211,25,nan,0,16,1,BUSY
304,25,משפטים,0,19,0,FREE
304,25,משפטים,0,12,0,BUSY
1105,53,הנדסה,0,9,1,FREE
1105,53,הנדסה,0,18,1,BUSY
1401,53,nan,0,8,0,FREE
1401,53,nan,0,14,0,FREE
305,2,משפטים,0,19,0,FREE
305,2,משפטים,0,16,0,FREE
305,4,משפטים,0,13,1,BUSY
305,4,משפטים,0,15,1,BUSY
502,23,מ.ישראל,0,19,0,BUSY
502,23,מ.ישראל,0,8,0,BUSY
503,1,מ.ישראל,0,9,0,FREE
503,1,מ.ישראל,0,11,0,BUSY
404,113,יהדות,0,19,0,FREE
404,113,יהדות,0,14,1,BUSY
404,201,יהדות,0,14,1,BUSY
404,201,יהדות,0,16,0,BUSY
505,203,מ.ישראל,0,16,0,FREE
505,203,מ.ישראל,0,15,0,FREE
1005,19,רוח,0,9,0,FREE
1005,19,רוח,0,11,0,FREE
1005,108,רוח,0,10,0,FREE
1005,108,רוח,0,13,0,FREE
1005,201,רוח,0,15,0,FREE
1005,201,רוח,0,18,1,BUSY
1005,209,רוח,0,10,0,FREE
1005,209,רוח,0,9,0,FREE
1005,207,רוח,0,13,0,FREE
1005,207,רוח,0,19,0,FREE
1005,203,רוח,0,12,0,FREE
1005,203,רוח,0,8,0,FREE
604,201,מ.ישראל,0,12,0,BUSY
604,201,מ.ישראל,0,19,0,FREE
305,105,משפטים,0,17,0,FREE
305,105,משפטים,0,19,0,FREE
507,37,מ.ישראל,0,17,0,BUSY
507,37,מ.ישראל,0,10,0,BUSY
1104,42,הנדסה,0,19,0,FREE
1104,42,הנדסה,0,13,1,BUSY
1105,42,הנדסה,0,9,0,FREE
1105,42,הנדסה,0,19,0,FREE
1103,22,הנדסה,0,19,1,BUSY
1103,22,הנדסה,0,10,1,FREE
902,9,חברה,0,14,1,BUSY
902,9,חברה,0,10,1,BUSY
304,9,משפטים,0,13,0,FREE
304,9,משפטים,0,10,0,FREE
1105,271,הנדסה,0,12,1,BUSY
1105,271,הנדסה,0,14,1,BUSY
1104,271,הנדסה,0,9,0,FREE
1104,271,הנדסה,0,8,0,FREE
507,61,מ.ישראל,0,16,0,BUSY
507,61,מ.ישראל,0,11,0,FREE
213,304,טבע,0,17,1,BUSY
213,304,טבע,0,8,0,BUSY
213,320,טבע,0,19,0,FREE
213,320,טבע,0,15,0,BUSY
1004,203,רוח,0,12,1,BUSY
1004,203,רוח,0,14,0,FREE
1004,212,רוח,0,17,1,BUSY
1004,212,רוח,0,16,1,BUSY
410,328,יהדות,0,15,1,BUSY
410,328,יהדות,0,19,1,BUSY
410,332,יהדות,0,10,0,FREE
410,332,יהדות,0,11,0,FREE
604,204,מ.ישראל,0,15,0,BUSY
604,204,מ.ישראל,0,19,0,BUSY
1002,203,רוח,0,18,1,BUSY
1002,203,רוח,0,16,0,FREE
202,301,טבע,0,14,1,BUSY
202,301,טבע,0,10,1,BUSY
203,4,טבע,0,9,0,BUSY
203,4,טבע,0,10,0,FREE
202,221,טבע,0,15,0,FREE
202,221,טבע,0,12,0,BUSY
202,205,טבע,0,15,0,FREE
202,205,טבע,0,11,0,FREE
202,304,טבע,0,19,0,BUSY
202,304,טבע,0,11,0,FREE
202,505,טבע,0,12,1,FREE
202,505,טבע,0,14,0,BUSY
202,203,טבע,0,10,0,FREE
202,203,טבע,0,15,0,FREE
202,303,טבע,0,19,0,FREE
202,303,טבע,0,17,0,BUSY
202,201,טבע,0,16,0,FREE
202,201,טבע,0,14,0,FREE
202,204,טבע,0,13,0,BUSY
202,204,טבע,0,11,0,FREE
505,505,מ.ישראל,0,14,0,BUSY
505,505,מ.ישראל,0,9,0,BUSY
902,301,חברה,0,12,0,BUSY
902,301,חברה,0,13,0,BUSY
902,12,חברה,0,18,1,BUSY
902,12,חברה,0,14,1,BUSY
902,107,חברה,0,17,0,FREE
902,107,חברה,0,9,0,FREE
905,217,חברה,0,11,0,BUSY
905,217,חברה,0,17,1,BUSY
902,217,חברה,0,10,0,FREE
902,217,חברה,0,15,0,FREE
902,110,חברה,0,14,0,BUSY
902,110,חברה,0,10,0,BUSY
902,109,חברה,0,13,0,FREE
902,109,חברה,0,14,0,FREE
507,23,מ.ישראל,0,18,0,FREE
507,23,מ.ישראל,0,19,0,BUSY
1004,406,רוח,0,15,1,BUSY
1004,406,רוח,0,13,1,FREE
1105,368,הנדסה,0,9,0,BUSY
1105,368,הנדסה,0,13,1,BUSY
1102,2,הנדסה,0,12,1,BUSY
1102,2,הנדסה,0,8,0,FREE
1104,244,הנדסה,0,9,1,BUSY
1104,244,הנדסה,0,19,1,FREE
1104,249,הנדסה,0,12,1,BUSY
1104,249,הנדסה,0,17,1,BUSY
1104,243,הנדסה,0,16,1,BUSY
1104,243,הנדסה,0,10,1,BUSY
1103,42,הנדסה,0,16,0,FREE
1103,42,הנדסה,0,14,0,FREE
1401,4,nan,0,15,1,BUSY
1401,4,nan,0,9,1,BUSY
1105,3,הנדסה,0,18,0,FREE
1105,3,הנדסה,0,9,0,BUSY
1102,4,הנדסה,0,13,0,FREE
1102,4,הנדסה,0,10,0,FREE
A1300,2,מעונות,0,16,1,BUSY
A1300,2,מעונות,0,11,1,BUSY
A1300,1,מעונות,0,11,1,FREE
A1300,1,מעונות,0,10,1,BUSY
901,4,חברה,0,10,0,FREE
901,4,חברה,0,11,0,FREE
1103,223,הנדסה,0,15,0,FREE
1103,223,הנדסה,0,12,1,FREE
1102,205,הנדסה,0,16,0,BUSY
1102,205,הנדסה,0,19,0,FREE
1105,366,הנדסה,0,15,0,FREE
1105,366,הנדסה,0,12,1,BUSY
1104,344,הנדסה,0,18,1,FREE
1104,344,הנדסה,0,19,0,BUSY
1104,347,הנדסה,0,13,1,FREE
1104,347,הנדסה,0,14,1,BUSY
1103,224,הנדסה,0,9,0,FREE
1103,224,הנדסה,0,10,0,FREE
1002,112,רוח,0,13,0,BUSY
1002,112,רוח,0,17,0,FREE
905,119,חברה,0,14,1,BUSY
905,119,חברה,0,15,1,BUSY
905,118,חברה,0,15,0,BUSY
905,118,חברה,0,19,0,FREE
905,319,חברה,0,18,0,FREE
905,319,חברה,0,19,0,FREE
905,418,חברה,0,16,1,BUSY
905,418,חברה,0,9,0,BUSY
905,416,חברה,0,18,0,FREE
905,416,חברה,0,14,0,FREE
905,211,חברה,0,8,0,FREE
905,211,חברה,0,18,0,BUSY
905,321,חברה,0,12,0,FREE
905,321,חברה,0,15,0,FREE
905,311,חברה,0,9,0,BUSY
905,311,חברה,0,11,0,FREE
905,2,חברה,0,14,0,BUSY
905,2,חברה,0,10,0,FREE
905,317,חברה,0,12,0,FREE
905,317,חברה,0,13,0,FREE
502,63,מ.ישראל,0,11,0,FREE
502,63,מ.ישראל,0,17,0,FREE
212,214,טבע,0,16,0,FREE
212,214,טבע,0,9,0,BUSY
211,21,nan,0,18,0,FREE
211,21,nan,0,14,0,FREE
211,17,nan,0,10,0,FREE
211,17,nan,0,19,0,BUSY
505,7,מ.ישראל,0,17,0,FREE
505,7,מ.ישראל,0,14,0,FREE
212,212,nan,0,18,0,FREE
212,212,nan,0,13,0,FREE
212,1,טבע,0,8,0,BUSY
212,1,טבע,0,14,0,FREE
304,4,משפטים,0,9,0,FREE
304,4,משפטים,0,19,0,FREE
403,3,יהדות,0,19,0,FREE
403,3,יהדות,0,11,0,BUSY
905,25,חברה,0,11,0,FREE
905,25,חברה,0,13,0,FREE
212,310,טבע,0,10,1,BUSY
212,310,טבע,0,8,0,FREE
212,1,nan,0,12,0,BUSY
212,1,nan,0,19,0,FREE
212,3,טבע,0,8,0,FREE
212,3,טבע,0,18,0,BUSY
212,21,nan,0,9,0,FREE
212,21,nan,0,15,0,FREE
203,212,טבע,0,10,0,FREE
203,212,טבע,0,15,0,BUSY
304,69,משפטים,0,14,0,FREE
304,69,משפטים,0,13,0,FREE
305,11,משפטים,0,15,1,BUSY
305,11,משפטים,0,14,1,BUSY
901,11,חברה,0,17,0,FREE
901,11,חברה,0,15,0,FREE
211,3,nan,0,11,0,FREE
211,3,nan,0,18,0,FREE
213,61,טבע,0,19,0,FREE
213,61,טבע,0,9,0,FREE
211,9,nan,0,11,0,FREE
211,9,nan,0,19,0,BUSY
902,1,חברה,0,18,0,FREE
902,1,חברה,0,16,0,FREE
304,7,משפטים,0,15,0,FREE
304,7,משפטים,0,19,0,FREE
403,1,מינץ,0,12,0,FREE
403,1,מינץ,0,18,0,FREE
211,7,nan,0,10,0,FREE
211,7,nan,0,12,0,FREE
501,11,מ.ישראל,0,13,0,BUSY
501,11,מ.ישראל,0,9,0,FREE
507,11,מ.ישראל,0,16,0,FREE
507,11,מ.ישראל,0,19,0,FREE
1401,7,nan,0,12,0,FREE
1401,7,nan,0,18,0,FREE
211,63,nan,0,13,0,FREE
211,63,nan,0,18,0,FREE
105,134,סטודנטים,0,17,0,FREE
105,134,סטודנטים,0,13,0,FREE
305,3,משפטים,0,12,0,FREE
305,3,משפטים,0,17,0,FREE
404,133,יהדות,0,15,0,FREE
404,133,יהדות,0,17,0,FREE
306,1,משפטים,0,17,0,BUSY
306,1,משפטים,0,10,0,FREE
304,132,משפטים,0,11,0,FREE
304,132,משפטים,0,19,0,FREE
105,132,סטודנטים,0,10,0,FREE
105,132,סטודנטים,0,19,0,FREE
404,134,יהדות,0,16,0,FREE
404,134,יהדות,0,15,0,FREE
404,65,יהדות,0,19,0,FREE
404,65,יהדות,0,17,0,FREE
102,133,סטודנטים,0,15,0,FREE
102,133,סטודנטים,0,11,0,FREE
305,104,משפטים,0,16,0,FREE
305,104,משפטים,0,9,0,FREE
507,10,מ.ישראל,0,17,0,FREE
507,10,מ.ישראל,0,18,0,BUSY
507,62,מ.ישראל,0,11,0,FREE
507,62,מ.ישראל,0,13,0,FREE
604,309,מ.ישראל,0,9,0,BUSY
604,309,מ.ישראל,0,12,0,FREE
901,101,חברה,0,12,1,BUSY
901,101,חברה,0,8,0,BUSY
901,102,חברה,0,19,0,FREE
901,102,חברה,0,9,1,FREE
301,202,פלדמן,0,12,1,FREE
301,202,פלדמן,0,18,0,BUSY
905,104,חברה,0,13,0,BUSY
905,104,חברה,0,16,0,FREE
507,107,מ.ישראל,1,16,1,BUSY
507,107,מ.ישראל,1,8,1,BUSY
905,61,חברה,1,16,1,BUSY
905,61,חברה,1,10,0,BUSY
1401,2,nan,1,18,1,BUSY
1401,2,nan,1,15,1,BUSY
402,63,יהדות,1,17,1,BUSY
402,63,יהדות,1,14,1,BUSY
203,221,טבע,1,17,1,BUSY
203,221,טבע,1,12,1,BUSY
1002,1,רוח,1,12,1,BUSY
1002,1,רוח,1,19,0,BUSY
604,63,מ.ישראל,1,18,1,BUSY
604,63,מ.ישראל,1,8,0,FREE
604,64,מ.ישראל,1,8,0,FREE
604,64,מ.ישראל,1,10,0,FREE
604,105,מ.ישראל,1,8,0,BUSY
604,105,מ.ישראל,1,9,0,FREE
403,211,יהדות,1,19,0,FREE
403,211,יהדות,1,17,0,BUSY
604,102,מ.ישראל,1,12,1,BUSY
604,102,מ.ישראל,1,19,0,FREE
403,217,יהדות,1,16,0,BUSY
403,217,יהדות,1,13,1,BUSY
305,133,משפטים,1,14,0,FREE
305,133,משפטים,1,11,1,BUSY
504,2,מ.ישראל,1,19,1,BUSY
504,2,מ.ישראל,1,12,1,BUSY
507,102,מ.ישראל,1,8,1,BUSY
507,102,מ.ישראל,1,14,1,BUSY
604,62,מ.ישראל,1,12,1,BUSY
604,62,מ.ישראל,1,15,0,FREE
1002,405,רוח,1,18,0,FREE
1002,405,רוח,1,9,0,FREE
902,210,חברה,1,10,0,FREE
902,210,חברה,1,18,1,BUSY
508,7,מ.ישראל,1,8,0,BUSY
508,7,מ.ישראל,1,14,1,BUSY
502,8,מ.ישראל,1,12,0,BUSY
502,8,מ.ישראל,1,19,1,BUSY
605,104,מ.ישראל,1,19,0,FREE
605,104,מ.ישראל,1,18,0,BUSY
1002,61,רוח,1,16,1,BUSY
1002,61,רוח,1,11,1,BUSY
507,4,מ.ישראל,1,13,1,BUSY
507,4,מ.ישראל,1,14,1,FREE
504,4,מ.ישראל,1,13,0,BUSY
504,4,מ.ישראל,1,12,0,FREE
1002,202,רוח,1,9,0,BUSY
1002,202,רוח,1,18,1,FREE
502,6,מ.ישראל,1,18,0,FREE
502,6,מ.ישראל,1,12,0,FREE
502,7,מ.ישראל,1,10,1,BUSY
502,7,מ.ישראל,1,8,1,FREE
505,4,מ.ישראל,1,11,1,BUSY
505,4,מ.ישראל,1,17,1,BUSY
502,9,מ.ישראל,1,14,0,FREE
502,9,מ.ישראל,1,16,1,BUSY
1005,109,רוח,1,16,1,BUSY
1005,109,רוח,1,14,1,BUSY
902,103,חברה,1,19,0,FREE
902,103,חברה,1,18,0,FREE
502,37,מ.ישראל,1,18,1,BUSY
502,37,מ.ישראל,1,10,1,BUSY
902,201,חברה,1,8,1,BUSY
902,201,חברה,1,9,1,BUSY
604,205,מ.ישראל,1,15,1,BUSY
604,205,מ.ישראל,1,19,0,BUSY
505,63,מ.ישראל,1,9,0,FREE
505,63,מ.ישראל,1,12,0,FREE
504,5,מ.ישראל,1,10,1,FREE
504,5,מ.ישראל,1,15,1,BUSY
305,5,משפטים,1,10,0,FREE
305,5,משפטים,1,8,0,FREE
605,14,מ.ישראל,1,16,1,BUSY
605,14,מ.ישראל,1,12,1,BUSY
505,105,מ.ישראל,1,13,0,FREE
505,105,מ.ישראל,1,14,1,BUSY
502,24,מ.ישראל,1,19,0,BUSY
502,24,מ.ישראל,1,11,1,BUSY
505,5,מ.ישראל,1,16,1,BUSY
505,5,מ.ישראל,1,10,1,FREE
404,68,יהדות,1,16,1,BUSY
404,68,יהדות,1,9,1,BUSY
305,134,משפטים,1,13,0,FREE
305,134,משפטים,1,10,1,BUSY
105,103,סטודנטים,1,11,1,BUSY
105,103,סטודנטים,1,8,0,BUSY
105,104,סטודנטים,1,10,1,BUSY
105,104,סטודנטים,1,17,1,BUSY
105,101,סטודנטים,1,14,1,BUSY
105,101,סטודנטים,1,11,1,BUSY
105,102,סטודנטים,1,9,1,BUSY
105,102,סטודנטים,1,16,1,BUSY
105,1,סטודנטים,1,13,1,BUSY
105,1,סטודנטים,1,10,1,BUSY
304,3,משפטים,1,8,1,BUSY
304,3,משפטים,1,14,1,BUSY
305,6,משפטים,1,10,1,BUSY
305,6,משפטים,1,19,0,FREE
105,61,סטודנטים,1,14,1,BUSY
105,61,סטודנטים,1,16,1,BUSY
105,2,סטודנטים,1,16,0,FREE
105,2,סטודנטים,1,8,0,FREE
304,2,משפטים,1,15,1,BUSY
304,2,משפטים,1,8,1,BUSY
105,3,סטודנטים,1,14,0,BUSY
105,3,סטודנטים,1,18,0,BUSY
605,101,מ.ישראל,1,16,1,BUSY
605,101,מ.ישראל,1,11,1,BUSY
605,102,מ.ישראל,1,19,0,BUSY
605,102,מ.ישראל,1,12,0,FREE
604,11,מ.ישראל,1,19,1,BUSY
604,11,מ.ישראל,1,14,0,FREE
605,11,מ.ישראל,1,18,0,FREE
605,11,מ.ישראל,1,9,1,BUSY
604,12,מ.ישראל,1,9,1,BUSY
604,12,מ.ישראל,1,12,1,BUSY
504,6,מ.ישראל,1,10,1,BUSY
504,6,מ.ישראל,1,16,1,BUSY
605,202,מ.ישראל,1,12,0,FREE
605,202,מ.ישראל,1,16,0,FREE
604,14,מ.ישראל,1,17,1,BUSY
604,14,מ.ישראל,1,12,1,BUSY
507,101,מ.ישראל,1,9,1,BUSY
507,101,מ.ישראל,1,14,1,BUSY
507,103,מ.ישראל,1,10,1,BUSY
507,103,מ.ישראל,1,18,0,FREE
504,7,מ.ישראל,1,12,0,BUSY
504,7,מ.ישראל,1,18,1,FREE
604,13,מ.ישראל,1,9,1,BUSY
604,13,מ.ישראל,1,16,1,FREE
505,1,מ.ישראל,1,9,0,BUSY
505,1,מ.ישראל,1,12,1,BUSY
504,3,מ.ישראל,1,10,0,FREE
504,3,מ.ישראל,1,15,0,BUSY
604,101,מ.ישראל,1,11,1,BUSY
604,101,מ.ישראל,1,10,1,BUSY
507,201,מ.ישראל,1,12,1,BUSY
507,201,מ.ישראל,1,18,1,BUSY
403,67,יהדות,1,14,1,BUSY
403,67,יהדות,1,10,1,BUSY
507,204,מ.ישראל,1,17,1,BUSY
507,204,מ.ישראל,1,13,0,BUSY
505,106,מ.ישראל,1,19,1,FREE
505,106,מ.ישראל,1,11,1,BUSY
505,62,מ.ישראל,1,8,0,FREE
505,62,מ.ישראל,1,16,1,BUSY
505,104,מ.ישראל,1,17,1,BUSY
505,104,מ.ישראל,1,10,0,FREE
605,13,מ.ישראל,1,12,1,BUSY
605,13,מ.ישראל,1,16,1,BUSY
501,25,מ.ישראל,1,8,1,BUSY
501,25,מ.ישראל,1,19,1,BUSY
505,201,מ.ישראל,1,13,1,BUSY
505,201,מ.ישראל,1,14,1,BUSY
505,3,מ.ישראל,1,19,0,FREE
505,3,מ.ישראל,1,12,0,FREE
507,207,מ.ישראל,1,16,1,BUSY
507,207,מ.ישראל,1,13,1,BUSY
604,61,מ.ישראל,1,10,1,BUSY
604,61,מ.ישראל,1,9,1,BUSY
507,2,מ.ישראל,1,17,1,BUSY
507,2,מ.ישראל,1,19,1,BUSY
505,101,מ.ישראל,1,19,1,BUSY
505,101,מ.ישראל,1,13,1,BUSY
905,417,חברה,1,10,1,BUSY
905,417,חברה,1,9,1,BUSY
504,1,מ.ישראל,1,12,1,BUSY
504,1,מ.ישראל,1,8,1,BUSY
605,201,מ.ישראל,1,15,1,BUSY
605,201,מ.ישראל,1,13,0,FREE
604,104,מ.ישראל,1,14,1,BUSY
604,104,מ.ישראל,1,10,1,BUSY
213,4,טבע,1,13,0,BUSY
213,4,טבע,1,15,1,BUSY
105,4,סטודנטים,1,11,0,BUSY
105,4,סטודנטים,1,16,1,BUSY
102,2,סטודנטים,1,17,1,BUSY
102,2,סטודנטים,1,14,0,FREE
105,5,סטודנטים,1,14,0,BUSY
105,5,סטודנטים,1,16,0,FREE
105,105,סטודנטים,1,17,1,BUSY
105,105,סטודנטים,1,12,0,BUSY
207,1,טבע,1,11,1,BUSY
207,1,טבע,1,9,1,BUSY
105,106,סטודנטים,1,15,1,BUSY
105,106,סטודנטים,1,12,1,BUSY
404,115,יהדות,1,9,1,FREE
404,115,יהדות,1,10,1,BUSY
403,101,יהדות,1,10,0,FREE
403,101,יהדות,1,11,0,FREE
404,102,יהדות,1,16,1,BUSY
404,102,יהדות,1,19,1,BUSY
105,6,סטודנטים,1,19,0,FREE
105,6,סטודנטים,1,15,0,FREE
102,4,סטודנטים,1,9,0,BUSY
102,4,סטודנטים,1,11,1,BUSY
404,114,יהדות,1,12,1,BUSY
404,114,יהדות,1,8,1,BUSY
306,111,משפטים,1,9,1,FREE
306,111,משפטים,1,17,1,BUSY
505,2,מ.ישראל,1,14,1,BUSY
505,2,מ.ישראל,1,16,1,BUSY
604,2,מ.ישראל,1,18,0,FREE
604,2,מ.ישראל,1,16,0,FREE
605,61,מ.ישראל,1,15,1,BUSY
605,61,מ.ישראל,1,17,1,BUSY
410,125,יהדות,1,10,1,BUSY
410,125,יהדות,1,18,1,BUSY
410,46,יהדות,1,9,1,FREE
410,46,יהדות,1,8,1,BUSY
403,66,יהדות,1,16,1,BUSY
403,66,יהדות,1,14,1,BUSY
502,26,מ.ישראל,1,14,1,BUSY
502,26,מ.ישראל,1,11,1,BUSY
502,25,מ.ישראל,1,13,1,FREE
502,25,מ.ישראל,1,16,0,FREE
403,218,יהדות,1,18,0,FREE
403,218,יהדות,1,8,0,FREE
403,113,יהדות,1,16,1,BUSY
403,113,יהדות,1,10,1,BUSY
410,142,יהדות,1,15,1,BUSY
410,142,יהדות,1,17,1,BUSY
505,61,מ.ישראל,1,12,1,BUSY
505,61,מ.ישראל,1,16,1,FREE
505,11,מ.ישראל,1,8,0,FREE
505,11,מ.ישראל,1,19,0,FREE
605,105,מ.ישראל,1,19,1,BUSY
605,105,מ.ישראל,1,8,1,BUSY
604,1,מ.ישראל,1,11,0,FREE
604,1,מ.ישראל,1,8,0,FREE
507,14,מ.ישראל,1,14,0,BUSY
507,14,מ.ישראל,1,11,0,FREE
605,4,מ.ישראל,1,8,0,FREE
605,4,מ.ישראל,1,12,0,BUSY
502,62,מ.ישראל,1,11,0,FREE
502,62,מ.ישראל,1,17,0,BUSY
605,7,מ.ישראל,1,15,0,FREE
605,7,מ.ישראל,1,12,0,FREE
507,206,מ.ישראל,1,16,1,BUSY
507,206,מ.ישראל,1,8,1,FREE
504,206,מ.ישראל,1,17,0,BUSY
504,206,מ.ישראל,1,14,0,FREE
508,103,מ.ישראל,1,18,0,FREE
508,103,מ.ישראל,1,11,0,FREE
507,106,מ.ישראל,1,15,1,BUSY
507,106,מ.ישראל,1,14,1,FREE
605,106,מ.ישראל,1,9,0,FREE
605,106,מ.ישראל,1,17,0,FREE
507,108,מ.ישראל,1,19,1,BUSY
507,108,מ.ישראל,1,13,1,BUSY
505,108,מ.ישראל,1,11,0,FREE
505,108,מ.ישראל,1,18,0,BUSY
505,102,מ.ישראל,1,10,1,BUSY
505,102,מ.ישראל,1,14,1,BUSY
507,6,מ.ישראל,1,16,1,BUSY
507,6,מ.ישראל,1,10,1,BUSY
507,208,מ.ישראל,1,12,1,BUSY
507,208,מ.ישראל,1,10,1,BUSY
507,205,מ.ישראל,1,13,1,FREE
507,205,מ.ישראל,1,19,1,BUSY
507,3,מ.ישראל,1,13,1,BUSY
507,3,מ.ישראל,1,15,1,BUSY
505,103,מ.ישראל,1,12,0,BUSY
505,103,מ.ישראל,1,11,1,FREE
507,209,מ.ישראל,1,16,1,BUSY
507,209,מ.ישראל,1,14,1,BUSY
507,202,מ.ישראל,1,10,1,FREE
507,202,מ.ישראל,1,16,1,BUSY
605,103,מ.ישראל,1,16,1,BUSY
605,103,מ.ישראל,1,12,1,BUSY
403,2,יהדות,1,14,1,BUSY
403,2,יהדות,1,18,1,BUSY
507,104,מ.ישראל,1,17,1,BUSY
507,104,מ.ישראל,1,18,1,BUSY
507,5,מ.ישראל,1,13,1,BUSY
507,5,מ.ישראל,1,10,1,BUSY
507,203,מ.ישראל,1,14,1,BUSY
507,203,מ.ישראל,1,8,1,BUSY
305,132,משפטים,1,19,1,BUSY
305,132,משפטים,1,13,0,FREE
902,101,חברה,1,9,0,FREE
902,101,חברה,1,10,1,BUSY
902,104,חברה,1,16,1,BUSY
902,104,חברה,1,8,1,FREE
1005,112,רוח,1,9,0,FREE
1005,112,רוח,1,11,0,FREE
605,65,מ.ישראל,1,14,1,BUSY
605,65,מ.ישראל,1,10,1,BUSY
905,116,חברה,1,9,1,BUSY
905,116,חברה,1,11,1,BUSY
203,226,טבע,1,16,0,FREE
203,226,טבע,1,9,1,BUSY
902,202,חברה,1,11,1,FREE
902,202,חברה,1,13,1,BUSY
902,102,חברה,1,16,1,BUSY
902,102,חברה,1,9,0,FREE
1002,201,רוח,1,11,0,FREE
1002,201,רוח,1,13,1,BUSY
605,12,מ.ישראל,1,13,1,BUSY
605,12,מ.ישראל,1,14,0,FREE
502,30,מ.ישראל,1,12,0,FREE
